text	category
FByil release aakiyittum youtubil trending n.o 1 undel lalettante range oohikam	Positive
E Assasincreed  te trailer 2019 lu knnunavr etra perund	unknown_state
One an only megastar mammookka	not-malayalam
ഈ സിനിമയിൽ കുഞ്ഞിക്ക കൂടി ഉണ്ടായിരുന്നെങ്കിൽ എന്ന് ആഗ്രഹിച്ചത് ഞാൻ മാത്രമാണോ ?	unknown_state
Gopisunder pulimurukan eduthappozulla music padangal onnum marnnittia...engu rajayil eathinilkumbazum..elllam oruikalkudui avatharippikunnondu	Negative
68 vayassunden oke paranj ingane pattikkale en parayanam sire....	unknown_state
1:59 എത്ര പേർ ശ്രദ്ധിച്ചു ഫഹദ് ഇക്കേടെ ട്രെൻഡിങ് ആകാൻ പോണ meme	unknown_state
ഉടൻ വരും, art killer മൈ ചാനല്	unknown_state
വീണ്ടും വീണ്ടും എനിക്ക് കാണാൻ തോന്നുന്നു shylock	Positive
0:37 1:00 nalla kidilan punch dialogue  1:06 karma is a bitch  1:11 karma strikes again	unknown_state
എന്നാ പിന്നെ ഇട്ടിച്ചന്റ വക ഒരു സാമ്പിൾ വെടികെട്ടൂടെ...  ട്രൈലർ ഇഷ്ട്ടായി...  Onam കളറ് കളറേ...	Positive
Ithrayum valiya padathinu ithu polulla paattu aano ezhuthunnathu varikal kollilla	Negative
മാമാങ്കം ഓഡിയോ റൈറ്റ്സ് സ്വന്തമാക്കിയ T- സീരീസ് നിസാരക്കാരല്ല. ബാഹുബലിയും, KGF ഉം, രംഗസ്ഥലവും,  സൈറ നരസിംഹ റെഡ്‌ഡിയും,  അസുരനും ഒക്കെ പൊന്നും വിലക്ക് എടുത്ത ഇന്ത്യയിലെ ഏറ്റവും വലിയ മ്യൂസിക് കമ്പനിയാണ് T- സീരിസ്. സൗത്ത്  ഇന്ത്യൻ സിനിമയിലെ ഏറ്റവും വലിയ ഓഡിയോ റൈറ്റ്സ് കൊടുത്ത റെക്കോർഡും T- Seerisinu തന്നെയാണ്. KGF 3.6 കോടി രൂപ   ബാഹുബലി, KGF, രംഗസഥലം, സൈറ നര സിംഹ റെഡ്‌ഡി, അസുരൻ. ഇന്ത്യൻ സിനിമയിലെ നാഴിക കല്ലായി മാറി ഈ ചിത്രങ്ങളുടെ കൂടെ ഇനി ഒരു പേര് കൂടി T-സീരിസ്  എഴുതി ചേർക്കും. മലയാളത്തിന്റെ മാമാങ്കം!!!. ഊഹിക്കാൻ പറ്റുന്നുണ്ടോ മാമാങ്കത്തിന്റെ റേഞ്ച്	Positive
ഹലോയ്ക് ശേശം ഏതെന ചോദ്യം ഇനി വേണ്ട  ഇത് തന്നെ വെരി ഗുഡ്	Positive
Mammookem Pillerum Ithil Polikkum Ennu Urapullavar Like Adich Pokko	unknown_state
Katt waiting far lalattan far lusifer	Positive
Eganegilum 12 aam thiyathi aaya mathiyaayirunnu katta waiting	Positive
Ninakku eni Malayalam intrustriyil polikkan pattumo boss se Ikka no dilouge only action	unknown_state
Ikkante dialoge alla ethu ambilada sounda	unknown_state
പറവക്ക് ശേഷം മ്മടെ കൊച്ചിക്കാരുടെ പടം വീണ്ടുംല്ലെ .ഇത് പൊളിക്കും മച്ചാനെ .	Positive
Trailer kidukki full movie kidukidukkum.. we still waiting..	Positive
ഈ വർഷം 7 വേഷങ്ങൾ ചെയ്തു 7 ഉം വ്യത്യസ്തം..  ദേ അടുത്ത വർഷം ആദ്യം വരാൻ പോകുന്ന പടം.. അതും ഈ 7 എണ്ണത്തിൽ നിന്ന് 100% വെത്യാസം ഉള്ള വേഷം..    ഇങ്ങേരെ അല്ലാതെ വേറെ ആരേ ആണ് മഹാ നടൻ എന്ന് വിളിക്കാൻ പറ്റുക	Positive
പാട്ട് നിരാശപ്പെടുത്തി. പടം മികച്ചു നിൽക്കുമെന്ന് കരുതുന്നു.  ഇതുപോലെ ഒരുപാട് പ്രതീക്ഷ ഉള്ള പടത്തിൽ ഇങ്ങനെ ഒരു പാഴ് പാട്ട് വേണ്ടിയിരുന്നില്ല.   വടക്കൻ വീരഗാഥ ഇലെ പാട്ടുകളൊക്കെ ഇപ്പോളും കേൾക്കാൻ എന്തൊരു ഫീൽ ആണ്.  മ്യൂസിക് ഡയറക്ടർ അതൊക്കെ ഒന്ന് ഇട്ടു കേട്ട് നോക്ക്..	Negative
Raja varunnu Maniyayi.  Rajamani	Positive
വലിയ പ്രതീക്ഷയില്ല എന്നാലും ഏട്ടൻ ഇഷ്ടം 🤩first Day Lock D	Positive
അവസാനത്തെ മാർഗം കളി ഷൂട് ചെയ്തിരിക്കുന്നത് കണ്ടാൽ മനസിലാകും ഡയറക്ടർ വേറെ ലെവൽ  ആണെന്ന്..	Positive
Machan pandey pwoli aanenn boni parayan paranju🥰	Positive
ijjadhi kola mass trailer	Positive
Ittimaniyil... LOVE und.... ACTION  illa....DRAMA und... Movie bore adipikilla..Poi.. Kandu.. Istapetu...	Positive
Onnil kuduthal kandavar like cheyyu ivide	unknown_state
173k views 173 k like... Pwoli	unknown_state
Soubin kka oru rakshemilla...Machan poliya.Padam kandu.Kidu..🤩🤩	Positive
212k views	Positive
ചാക്കോച്ചന് ലാലേട്ടൻ ഫാൻസിന്റെ വക എല്ലാ ആശംസകളും.. അഞ്ചാം പാതിരായ്ക്ക് കട്ട വെയ്റ്റിംഗ്	Positive
നിന്റെ മൂക്കുത്തി ഞങ്ങളും കണ്ടില്ല വേറെ നോട്ടം കൊണ്ട് ആയിരിക്കും	unknown_state
കളിയാക്കിയവന്മാരുടെ ചെകിട് അടിച്ച് പൊട്ടിക്കണം ഇത്രയും നല്ല പാട്ടിന് മമ്മുക്ക എന്ത് നല്ലത് പോലെയാ അഭിനയിച്ചത്.	Negative
സൂപ്പർ പടം ഒന്നും പറയാനില്ല ചിരിച്ച് ഇടപാട് തീർന്നു പോകും	Positive
Trailer kandappo lalettan avannamayirunnu..... Ennoru thonnalll	Mixed_feelings
ഇതു കണ്ട് പേടിച്ചാണോ മമ്മൂ ,,,, ഓണത്തിന് വരാത്തേ.....	Negative
Nalla oru film ellavarum nannayi abhinayichu nalla kumblangi rathrikale camera preshakarude munnil ethichu...	Positive
Heavy items loading . Ufff Mamookkaaasss	not-malayalam
poraa pratheeksha illa.. Tovi voice rendering sradhichitilla..... camera	Negative
Padam moonjalaanelum ippp trailer kandaalum romaanjam	Mixed_feelings
Uff  ijjathi teaser  mammookka pwoli  Appo engana 2020 ikkayum pillerum angu edukuva	Positive
Pari ithenth.. appo whatspp kandathe.. 🥺🧐.. ellam appo eduthte konakan aayrunile.. tiktok.. kshtam thanne	Negative
ജോജോ ചേട്ടാ നിങ്ങൾ അടിച്ചുപൊളിക്കുക പൂമുത്തോളെ,,,,   ജോഷി സാറേ പടം വമ്പൻ ഹിറ്റ് ആവട്ടെ	Positive
chila padangal angane anu... villan nayakanekkal score cheyunna padangal ...	unknown_state
Trailer kandale ariyam lalapande adutha padakam....	Negative
Goosebumps... What a BG... Mass ka baap	not-malayalam
മധുരരാജ tv യിൽ കാണാൻ കാത്തിരിക്കുന്നവർ ലൈക്ക് അടി	unknown_state
Like adichit button pottikandirnna bagiyam.... ikkaa..	Positive
Arya unniettan Rajuvettan ikka athu onnuonnaraa combination annu makkalee	Positive
5.2M+ Views  324k+ Likes 27k+ dislikes #1Trending... March 28  #L #L666 #Lucifer	not-malayalam
Mammookka ningal oru sambhavam thanne	Positive
ഇത് നിവിൻ പോളി തന്നാണോ :wonder അടിച്ചു പോയി :Same അവസ്ഥയിൽ നിക്കുന്നവർ 1 like തരുവോ	unknown_state
OMG  lalettaaaa ummmaaaaa rajuvettaaa ningal marana mass anu.	Positive
ഇനി പടം കാണണമെന്നില്ല മൊത്തത്തിൽ മനസിലായി എന്തായിരിക്കുമെന്ന്	Negative
Padam kand trailer kaanaan vannavar like adi	unknown_state
ഒരു രക്ഷയും ഇല്ലാണ്. ഞാൻ തന്നെ ഇപ്പൊ 3-4 പ്രവിശ്യമായി കാണുന്നു. രോമാഞ്ചം   Mammuka ishtam	Positive
അപ്പോ ഇട്ടിമാണിടെ Ticket cash ലാഭമായി.......sryy lalettaa... Review അറിഞ്ഞിട്ട് കേറാം...  Its tym For LAD & BROTHERzDay	Negative
Dislike അടിച്ചവര്‍ക്ക് പടം കണ്ടതിനു ശേഷം തിരിച്ചെടുക്കാന്‍ ഉള്ള അവസരം ഉണ്ടായിരിക്കുന്നതാണ്. കുമ്പളങ്ങി നൈറ്റ്സ് മനോഹരം.	Positive
am a lalettan fan... but lalettane arum pokendaa... director prithviannuu	unknown_state
ടീ പെണ്ണേ നിന്റെ ചാട്ടം എങ്ങോട്ട് ആണെന്ന് നിക് മനസിലാകുന്നുണ്ട് ....	unknown_state
16 Keep views and 23 k likes... How is it possible?	not-malayalam
Monthayk onnu koduthu kannadi eduthu kanichu kodukkeda appo kanum	unknown_state
മൂഡ് പോയി മൂഡ് പോയി !! ഇനി പടം എന്താകുമോ ആവോ...	Negative
Ikka oru rakshaumilla ithe kalakkum  raja da.....	Positive
Malayalam cinemayude trailer vere vere level ayeee poyee...padam kaanathe erikkan pattum ennu thonnunillaaa...	Positive
സത്യൻ പറഞ്ഞ ഈ ട്രെയ്‌ലർ edit  ചെയ്‌തേവനെ തല്ലിക്കൊല്ലണം എന്നാലും ഏട്ടൻ ഉയിർ	Negative
ഇതൊക്കെ സ്കൂൾ പിള്ളേരോട് പോയി പറ സാറേ.....	unknown_state
മാമാങ്കത്തിനു വേണ്ടിയുള്ള ഇടി കട്ടവെയ്റ്റിങ് പക്ഷേ പാട്ട് എനിക്കു ഇഷ്ട്ടപ്പെട്ടില്ല  നിങ്ങൾക്കോ? (കട്ട ലാലേട്ടൻ ഫാൻ)	Mixed_feelings
SUPER FILM                SUPER SONG.2019	not-malayalam
Dislikes kandappo kurachu vishanam thonni... Ennal comments vayichappol athu mari... Kure nalukalkkku shesham kanda ettum mikacha trailer......	Positive
Ithenthaa pinnem pinnem kaanan thonnune.. Ejaathi addicted	Positive
Lalettan oru vigaram mathram alla nammude ahangaram aanu....	Positive
നിവിൻ പോളി എന്ന നടന്റെ ഒരു ഒന്നൊന്നര തിരിച്ചുവരവ്	Positive
Vere level.. Eathu njangale polykkum... Ikka mass	Positive
നിവിനു പകരം ഇത്‌ രാജു എട്ടൻ (prithviraj)ചെയ്തായിരുന്നെങ്കിൽ ഈ പടം ഒന്നുടെ  കിടിലൻ അയെനെം  എന്ന് അഭിപ്രായം ഉള്ളവർ Like അടിക്‌...!	unknown_state
Maass kaa baaap!!! 68 not out!!! Waiting 4 Bilal	not-malayalam
മുഖത്തിരിക്കുന്ന മൂക്കുത്തി കണ്ടില്ല പിന്നെ കമന്റ്‌ ബോക്സ്‌ നു എങ്ങനെ കിട്ടാനാ 🤔നോക്കണ്ടടാ ഉണ്ണി ഇത് ഞാനല്ല	unknown_state
ഇക്കയുടെ ഇതു വരെ കാണാത്ത ഒരു ഡാൻസ്. പൊള്ളി	Positive
Super movie.. undayum illa oru andiyum illa	unknown_state
Trailer വേറെ level ആണെന്ന് ഉള്ളവർ like	unknown_state
Dislike adikkaan മാത്രം കുറേ കാട്ടങ്ങൾ.  പോയി ചത്തൂടെ	Negative
കമ്മത്‌ &കമ്മത്.... ഓർമ വന്നവർ ഉണ്ടോ???	unknown_state
ഏട്ടൻ ഫാൻസുകാർ ഉണ്ടെകിൽ അടിക്ക്മോനെ ലൈക്ക് ....മലയാള സിനിമയിൽ പകരംവെയ്ക്കാൻ പറ്റാത്താ അവതാരം.....	Positive
വിനീത് ആലാപനത്തിലും സംവിധാനത്തിലും ശ്രദ്ധിച്ചാൽ മതി... അതായിരിക്കും നല്ലത് എന്നാണ് എന്റെ അഭിപ്രായം...	Mixed_feelings
Pulikku pakaram patti odande vere mattam onnum ella.	Mixed_feelings
Voice modulation polichu.....evdelum pandathe aaa sambavam varunu predikshichu but polichuuu kidu	Positive
Vivek oberoi best villan powli 🤩🤩🤩	Positive
വരികൾ ഒരു രക്ഷയും ഇല്ല വോയിസ്‌ സൗണ്ട് മോഡ് tottalyy awsome	Positive
