text	category
🤠Narayana swag 🤟ಗೆ ಯಾರು ಫಿದಾ ಆದ್ರಿ like maadi	Positive
Roposo engo aramag ittu ega ivr ela roposo ge bandu roposo nu hal madta idare anna	Negative
ನನಗೇನೋ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಶಂಕರ್ನಾಗ್ ಸರ್ ತರಾನೇ ಕಾಣಿಸುತ್ತಾರೆ 🤩	Positive
Bro aa game  name  heli	Mixed feelings
Bari ait re	unknown state
Salute you sir. I met once you. I am happy	not-Kannada
Sir super keep it up	not-Kannada
Kannada padagala jodane adhbhutha	Positive
Fans wars bittu Nam Kannada films belibeku annoru like madi..	unknown state
Yar bekadru PM agakke agolla	Mixed feelings
Super song bro	not-Kannada
Anna super Anna	Positive
@Nandi Parthasarathi 108ತಗೋ ಡೆಲವೇರಿ ಆಗೋ ಟೈಮ್ ಬಂದ್ರೆ ಈ no ಗೇ cl ಮಾಡು	Mixed feelings
Dislikers r fucking da baas fans	Negative
@Nandi Parthasarathi ಡಗಾರ್ ಸೂಳೆ ನಿನ್ ತುಲ್ಲಗೆ ಬಕಾರ್ಡಿ ಬಿಯರ್ ತುರ್ಕಾ	Positive
Super bro	not-Kannada
Movie Nodi Hands up....  Madi 🤗	Positive
Ivrella nijvaglu nam Indian anta ansutte anna yappa istu himse kodtidru tiktok antidaralla yappa nijvaglu ivnella nijvaglu aaisbeku	Negative
I'm full happy bro 🤣🤣 Super Guru  l m full happy bro	not-Kannada
ಎರಡನೆ ಬಾಗ ಅಪ್ಲೋಡ್ ಮಾಡಿ	Positive
I love soga	not-Kannada
Pora rai koodi tulla	not-Kannada
Nam janane istu ond olle fresh song ge support madalla Bari same old tamte song iddiddre 10 million s madiroru	Positive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Positive
very nice very very super	Positive
Jai Hind  jai Karnatakan               AndnSuper song bro	Positive
Amazing  song gudluk to alla team ..super vp sir	Positive
Yes sang ok sang	Negative
@Ŕävîñđŕå_02_GøWđřú bro first avnge BOSS spelling kaliyol heli odok asayya agutte	Negative
Gulama movie tarah ondd movie maadu nin hesrru maate kellsutte	Negative
ಹುಚ್ಚ ವೆಂಕಟ್ ಸೇನೆ ಮಂಡ್ಯ	Negative
Beautiful song	Positive
Rakshit  shetty sir super. .	Positive
Don't Post FAKE videos	not-Kannada
Guru super	Positive
Bro I like ur speech	not-Kannada
Super song guru	Positive
Cinema super aagide	Positive
Super bro	not-Kannada
Those 1.2k dislikes are jealous kongas for sure🤣	Negative
Helide guru ninu	Positive
#KGFCHAPTER2  #KGF2	unknown state
Super bgm masth ....	not-Kannada
Super my favorite song	Positive
yella OK iee aroygyake hankaraka bidi yake	Negative
I'm sensing Rango like story	not-Kannada
Abbabba.... Super movie	Positive
Really amazing song.....	not-Kannada
7 jana chiranjeevigalalli avanu obba.	Positive
Yake Rajkumar families help madilla evrge	Mixed feelings
Hindi DE re baba	not-Kannada
ಕೇಳಿ ಕಾದಿರುವ ಭಾ೦ದವರೇnಭುವಿಯಲ್ಲಿ ಅವನ ಅರಿತವರೆnಯಾರಿಲ್ಲ ಬಿಡಿ ಮುನ್ನುಡಿnಇದ್ದರದೊಂದು ದಂತ ಕಥೆ..nನಾಕು ದಿಕ್ಕಿನಲು ಬೇಕವನುnಬಂದೂಕು ಹಿಡಿದ ಮಾನವನುnತಲೆ ಮೇಲಿದೆ ಕಿರೀಟ..nತೀರ ಹಠ..nಗುರಿ ಬೆನ್ನಟ್ಟೋ ನೇತಾರನು!nnಗಾಳಿ ಮಾತಿನ ಬಜಾರುnಸುದ್ದಿ ಸಾರಿದೆ ಸುಮಾರುnಪಾತ್ರದ ಪರಿಚಯ ಇರೋರುnಆ ಬಂದೂಕಿಗೆ ಇದೆ ಘನ ಹೆಸರುnnಹ್ಯಾಂಡ್ಸ್ ಅಪ್..nಅದು ಅನವರತ!nಹ್ಯಾಂಡ್ಸ್ ಅಪ್..nನಾ ಅಜ್ಞಾತ!nಹ್ಯಾಂಡ್ಸ್ ಅಪ್..nಇದೆ ವೇದಾಂತ..!nnಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ..nnರಂಗೇರಿದೆ ಮಾಯಾ ಜಾಲnಅನುಭವಿಸು ಓ ಪ್ರೇಕ್ಷಕನೇ!nದೃಷ್ಟಿ ನನ್ನೊಬ್ಬನ ಮೇಲಿಡಿnತಪ್ಪದು ನಿಜ ಮನರಂಜನೆ!nನನ್ನ ಗೆಲ್ಬೋದು ಅನ್ನುತnನಿಂದನು ಓರ್ವ ರಾಕ್ಷಸ!nತಪ್ಪಲ್ಲ ಆದರು ಅದುವೇnಊಹೆಗೂ ಮೀರಿದ ಸಾಹಸ!nಅನಿಸುತ್ತೆ..nಬಂದ ಹಾಗಿದೆ ರಚಿಸಲು ಹೊಸದೇ ಶಾಸನ!nಮೆರಯಲಿ ಗಗನದಲಿ ನಿಮ್ಮದೇ ಲಾಂಛನ..nಯುಧ್ಧ ಮಾಡಬೇಕು	Mixed feelings
Views tumba kadime ide.	Negative
ರಂಗಿತರಂಗದ ಇತಿಹಾಸ ಮರುಕಳಿಸುವಂತಿದೆ!	Positive
Telugu lyrics super	not-Kannada
ಸಿನೆಮಾ ವೃತ್ತಿ ನಂಬಿ ಬರಬೇಡಿ	Mixed feelings
@vinay shivamogga **uter	unknown state
Nimma mahithi 100% sathya yavaga etharahada rajakaranigalinda deshakke mukthi sigatho aa devarigu kuda gothilla adare next generation avaru sadane madabahudu	Positive
Rakshit . Rishab	unknown state
Edhu  charitreh  surishti suva  awatra.....excellent	Positive
Prajju Boss is Back	not-Kannada
ಪ್ರಜ್ವಲ್ ದೇವರಾಜ್ ಅವರು ಕ್ಲಾಸ್ ಗಿಂತ ಮಾಸ್ ಸೂಪರ್ ಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ	Positive
@Thippesh S sikkilla bro	unknown state
superrr movie	not-Kannada
ಈ ಕಥೆಯ ಮೂಲಕ ಸಂಸಾರ ಮಾಡೋಕೆ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ. ಸಂಸ್ಕಾರ ಬಹಳ ಮೂಖ್ಯ ರಿ	Positive
@Kartik GONEPPANAVAR Kartik GONEPPANAVAR fttc	unknown state
Yavdu nodtidira adar bagge aste Madi adu bittu avara fan ivara fan ninda all the best anta bogalbedi	Negative
ಯಾಕೋ ತುಲ್ಲೇ ತುಲ್ಲಲ್ಲಿ ಕಡಿತಾ ಇದಿಯಾ ಬೋಳಿಮಗನೇ... ಬಂದ್ರೆ ತುಲ್ಲರೆ ಹಾಕ್ತಿನಿ.... ನಿಮ್ಮ ಅವ್ವುನ್ ತುಲ್ಲಿಗೆ	Negative
Nice d ಬಾಸ್ ಅಭಿಮಾನಿ	Positive
Super d boss fans like	Positive
@Thilak Kumar  e ondu mathu    saku bro    Kannada   industry ge support	Positive
Bro game name plss	not-Kannada
@Shwetha Gowda hi goodmorning	not-Kannada
Nice message bro	Positive
Superb song	Positive
Curiousity thumba jaasthi aagthide bega release maddri	Positive
Ega ha ashvathama ellidhane	unknown state
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ.....nಅವನೇ ಶ್ರೀ ಮನ್ನಾರಾಯಣ...	Positive
ಮಸ್ತ್ ಇದೆ ಈ ಹಾಡು	Positive
ಈ ಹಾಡು ಕೇಳಲು ತುಂಬ ಚೆನ್ನಾಗಿದೆ	Positive
@Shivananda Kanni rrerworror	not-Kannada
Nange bahala novaytu nannamele yakandre nanu  Diyaa moviena thetoralli nodilla adakke please realise onse again nanu nodtin Mathe janru nodtare please	Negative
Kannada da History  avane srimannarayana	Positive
@Anil A Sir Making	unknown state
Guru same feeling...	Positive
ಬಹಳ ಚನ್ನಾಗಿದೆ ಒಳ್ಳಯ ಸಾಹಿತ್ಯ ಒಳ್ಳಯ ಸಂಗೀತಾ ಕೇಳಲು ತುಂಬಾನೆ ಮಜಾ ಬರುತ್ತೆ. ಶತದೀನೊತ್ಸವ ಆಚರಸಲಿ ಈ ಚಿತ್ರ.	Positive
Siri song bro	Mixed feelings
@Nandi Parthasarathi ಲೆ ನೀನು ಒಳ್ಳೆಅವ್ಳು ಆದ್ರೆ ಸೈಡ್ ಗೇ ಇರು.... ಅದು ಬಿಟ್ಟು ತಿಕಾ ಎಲ್ಲಾ ಮಾತಾಡೋಕೆ ಬಂದ್ರೆ... ಗೊತ್ತಲಾ	Negative
ಚಿತ್ರರಂಗದ ಧನಿಕರು ಎಲ್ಲಿದ್ದಿರ. ನಾಲ್ಕು ಜನ ಸೇರಿದರೆ ಸಾಕು	Positive
@Reginald Kelly ಲೆ ತುಕಾಲಿ ನಿನ್ನ ಸಂಸ್ಕೃತಿ ತೋರಿಸುತ್ತೆ ನಿನ್ನ ಎಷ್ಟು ಕಚಡ ಅಂತ	Negative
Hindi nahi hai kya	not-Kannada
ಕೇಳಿ ಕಾದಿರುವ ಬಾಂಧವರೇnಭುವಿಯಲ್ಲಿ ಅವನ ಅರಿತವರೆnಯಾರಿಲ್ಲ ಬಿಡಿ	Positive
Dboss murkha abhimani galu	Negative
ಬಿಟ್ಟ  ಸ್ಥಳ ತುಂಬಿ __ ಶಟ	Negative
ಶೇಕಡ 100(%) ರಷ್ಟು viruses na China ಉತ್ಪನ್ನ ಮಾಡುತ್ತೆ.....	Negative
ಮೊಬೈಲಲ್ಲಿ ಅಷ್ಟೊಂದ್ ಒಳ್ಳೇ ಕ್ಲಾರಿಟಿಲಿ ಬಿಟ್ಟಿದ್ದಾರೆ. ಎಲ್ರೂ ಡೌನ್‌ಲೋಡ್ ಮಾಡ್ಕೊಂಡ್ ನೋಡ್ತಿದಾರೆ. ಥಿಯೇಟರಿಗೆ ಜನ ಬರದೇ ಇರಲು ಕಾರಣ ಮೊಬೈಲಲ್ಲಿ ಲೀಕ್ ಆಗಿರೋದು.	Negative
@Ŕävîñđŕå_02_GøWđřú ಏನ ನಿಂದು ಮುಕುಳ್ಯ	Negative
ಅದ್ಭುತವಾಗಿದೆ ಚಿತ್ರ ದಿಯಾ	Positive
No words! Awww	not-Kannada
Sir prajakeeya'kke support madi sir daily 30sec adru adra bagge heli start madi sir pls eno help agutte subscriber bahala jana ide	Positive
Kateya kone channagilla	Negative
Marketing sariyaagi maadrappa istondu olle movie ge ingadre henge very imp marketing	Mixed feelings
@TROLL MONSTER_KANNADA nNimma maneli iruva ladies yalrogu nane galuj madiddu.... nInnu ninu yavanige huttidyo papa🤦🤦	Negative
togar I tippana super	Positive
Thriller Movie Andre ee Tara Irbeku	Positive
@Vinay Vn kannadalli helu bro gothagalla english  idu remake a?	Negative
very nice story	not-Kannada
shambhu baligar superr	Positive
Avnu bandiddre avana video akki	unknown state
Awesome song	Positive
ಇನ್ನು ಕೇವಲ 1000 ಮೆಚ್ಚುಗೆಗಳು(ಲೈಕ್)  ಬೇಕಿದೆ.. ಅತಿ ಹೆಚ್ಚು ಮೆಚ್ಚುಗೆಗಳು(ಲೈಕ್)  ಪಡೆದ ಕನ್ನಡ ಚಲನಚಿತ್ರದ ದೃಶ್ಯ ಗೀತೆ (ವೀಡಿಯೊ ಹಾಡು) ಆಗಲು nಯೂಟ್ಯೂಬ್ ನಲ್ಲಿ..  nದಿನಾಂಕ	Positive
Esta adre mele like button ede kodtare bidapa	Negative
I love it	not-Kannada
Jaa Dhinchak Pooja ki songs dekh Bollywoodiya	Negative
ಎಷ್ಟೇ ಆಗ್ಲೀ ಚಾಮಯ್ಯ ಮೇಷ್ಟ್ರ ಮಗ ಅಲ್ವ...	Mixed feelings
Re realise maadenName change maade	Positive
Nev super sir	Positive
Pwoli saanam my#$...	unknown state
superrŕrrrrr  super vice sir	not-Kannada
Yen sakkathagi helidri guru	Positive
ಜೀವನದಲ್ಲಿ ಶ್ರದ್ಧೆ ಮುಖ್ಯ.....  ಶ್ರದ್ಧೆ    ನಮ್ಮನ್ನು ಯಶಸ್ಸಿನ ಬೆನ್ನ ಹತ್ತುತ್ತಿಸುತ್ತದೆ.....	Positive
ನಮ್ಮ ದೇಶದಲ್ಲಿ ಎಣ್ಣೆ ಗೆ. ಇಂಪಾರ್ಟೆಂಟ್ ಕೊಡ್ತಾರೆ..	Negative
Im fanof rakshit shetty	Mixed feelings
Yenu!¿ Taayganda na neenu? !!	Mixed feelings
Every day i am listening	Positive
Super guru shivumagod@gmail.com	unknown state
@Kumara Kantirava sari bidi navella kannadigare	Mixed feelings
Jai d boss	unknown state
Nijwaglu idare antha nambake agta illaaa	Mixed feelings
S ur ryt	unknown state
Super movie guru	Positive
kiran kumar  account number loude ke bal pakad	Negative
Super guru est chennagi arta madisidira	Positive
D Boss abimanigala kadeyinda avne srimannarayana chitrakke all the best	Positive
U-turn is telugu or tamil movie na..?	unknown state
ಪವರ್ ಸ್ಟಾರ್ ಪುನೀತ್ ರಾಜಕುಮಾರ್ ಅಭಿಮಾನಿಗಳಿಂದ all tha best	Positive
ಅಚ್ಯುತಣ್ಣ ಕ್ಯಾರೆಕ್ಟರ್ ಯಾರಿಗೆಲ್ಲ ಇಷ್ಟ ಆಯಿತು........	Positive
Pratvi yen acting guru nimdu	Positive
Sahitya and sangita eradu super movie blockbuster	Mixed feelings
ಕೆ ಜಿ ಎಪ್ ನಂತರ ಮತ್ತೂಂದು ಕನ್ನಡದ  ಹೆಮ್ಮೆ	Positive
ನಿಜವಾಗಿಯೂ ನಿಮ್ಮ ಮಾತು ಸ್ಪೂರ್ತಿ ..ನಿಮಗೆ ಒಳ್ಳೆಯದು ಆಗಲಿ...	Positive
Super heart touching movies. Wonderful beautiful film. ಈ ಚಲನಚಿತ್ರವನ್ನು ಹೇಗೆ ವರ್ಣಿಸಬೇಕು ಅಂತ ಗೊತ್ತಾಗ್ತಿಲ್ಲ. ಪದಗಳೇ ಸಿಗುತ್ತಿಲ್ಲ. ನಾವು ಅಂತು n Waiting dia  chapter 2.	Positive
No.. 1 sec saku summe mnt ella waste madtara	Negative
Yavado yavado hakithira realu videos madi haki elwa edana neja agedre proove madi News Ali haki	Negative
Supr bro aadhh yen kannadaa aaadhh yen punch waaaaa supr bro	Positive
Lyrics Artha adoru Kay kaal aadsrappa	Positive
+RUDRAGOUDA MARIGOUDRA super	not-Kannada
Devru guru neenu nSuper kannada da carry minati	Positive
Those 850 dislikes are Frome rashmika mandanna fans	Negative
Aa hudgi bandaga iro music nice	Positive
Togari tippa all time favorite evergreen	Positive
@funny videos  okay anna naale hogtini 🤣🤣🤣	Positive
30 M 🤐🤐	Mixed feelings
ನಿಮ್ಮ‌ ಈ ಮಾಹಿತಿಗೆ ಧನ್ಯವಾದ ಸರ್.. ನಾವು ಸಾಮಾನ್ಯ ಜನ‌ ಜಸ್ಟ್ ವಿಡಿಯೋ ನೋಡ್ಕೊಂಡು‌ ಇಂಡಿಯಾ ಬಗ್ಗೆ ಯೋಚನೆ‌ ಮಾಡಿದ್ರು ಅದು‌ ಉಪಯೋಗ ಆಗಲ್ಲ ಈ ಮಾಹಿತಿ ಕೆಲವೊಂದು ವರ್ಗದ‌ ಜನರಿಗೆ ಮನಮುಟ್ಟುವಂತೆ ಆಗ್ಬೇಕು‌ ಆಗ ಏನಾದ್ರು ಚೇಂಜ್ ಅಗಬಹುದೆನೋ ಗೊತ್ತಿಲ್ಲ..	Positive
Sir ondu mathu nange thumba esta aithu ಹೂಗಳಿಕೆ ಹೂಟ್ಟೆ ತುಂಬಿಸಲ್ಲ ದುಡಿಮೆ ಹೂಟ್ಟೆ ತುಂಬಿಸತ್ತೆ ನಿಜ ಸರ್	Positive
'ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸುವ ಸಿನಿಮಾ'' ಎಂದು ನಂಬುವವರು ಲೈಕ್ ಮಾಡಿ	Positive
R.N. Laxmi Mahadev Anna.    Thamma.  Janpada.    Super	Positive
ಕನ್ನಡ ಹಾಡು ವಾವ್ ಏನ್ ಸಕ್ಕತ್ತಾಗಿ ಜೈ ಕರ್ನಾಟಕ ಮಾತೆ	Positive
good movie. re realse sir.	Positive
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಕಮೆಂಟು..	Positive
Love u bro	not-Kannada
I like u	unknown state
ಬೋಡ ಶೀರಾ ಅಭಿಮಾನಗಳು ಇಲ್ಲಿ ಲೈಕ್ ಮಾಡಿ	Positive
@king k ....ಎಲ್ಲಾ ರಾಜಕಾರಣಿಗಳು ಕಳ್ಳರೆ.... ಇದ್ದುದರಲ್ಲಿ ಬಿಜೆಪಿ ಯವರು ಕಡಿಮೆ ಕಳ್ಳರು....	Negative
ಉಗಿ ಕಳ್ಳ ನನ್ ಮಕ್ಲುಗೆ	Negative
Guru namaskara ennu chennagi tale dhengu.sonu Gowda bin*** Gowda evarge ennu tale li brain Ella anusutte	Positive
boss osm	Positive
Hats up karnataka	not-Kannada
ಸೂಪರ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಸರ್	Positive
Loo baccha koura holle avaru	Negative
Super guru Ella record break made madtira guru nivu i love sir	Positive
Super duper..Film    Bust of luck... Prajval Devaraja..... Darling..   Days..	Positive
Is it similar to swag se Salman song.. ??	not-Kannada
ನಮ್ಮ ಬಾಸ್ ವಿಷ್ಣುವರ್ಧನ್ ಅವರಿಗೆ ಒಂದು ದಿನ ಪರಸ್ಥಿತಿ ಬಂದಿತ್ತು ಅವರ ಚಿತ್ರಗಳ ಸತತವಾಗಿ ಸೋಲುನ್ನು ಕಂಡವು ಮನೆಯಲ್ಲಿ ಹೇಳಿದರಂತೆ ನನಗೆ ಡ್ರೈವಿಂಗ್ ಬರತ್ತೆ ನಾನು ಡ್ರೈವಿಂಗ್ ಬರತ್ತೆ ಡ್ರೈವಿಂರಾಗಿ ಸೇರುತ್ತೇನೆ ಅಂದರು	unknown state
supper bro 100%	not-Kannada
Suuuuper D BOSS	not-Kannada
Movie rerelease madi plss	Positive
Love from karnataka	Positive
Nam guru songs always different	Positive
What a song yah	Positive
Bro super bro amazing speech	not-Kannada
Super bro yalka  Tik Tok stars full rost	Positive
What a BGM yar......	not-Kannada
Tamil Vishal dubbing	Negative
sakath dance performance	Positive
Rocking star Yash fans like here	unknown state
Karab guru nenu nNkn eddu masthu🤗	Mixed feelings
ತುಂಬಾ ಒಳ್ಳೆಯ ಮಾಹಿತಿ ನೀಡಿದ್ದೀರಿ ಸರ್ ಧನ್ಯವಾದಗಳು ನಿಮಗೆ	Positive
Super Rakshith shetty sir	not-Kannada
200 ne like nande	unknown state
Hlo bro... Even I uninstalled at stupid app...	not-Kannada
ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ಸಾರ್	Positive
@Kumara Kantirava sari nodu	unknown state
ಸೂಪರ್ ತೊಗರಿ ತಿಪ್ಪ ....	Positive
Hindi.  ?	unknown state
Appu boss prajwal sir	not-Kannada
ನಮ್ಮ ದರ್ಶನ್ ಸರ್ ಪ್ರೆಸ್ ಮೀಟಲ್ಲಿ ಹೇಳಿದರು ಇಂಥ ಸಿನಿಮಾಗಳನ್ನು ನೋಡಬೇಕು ಅಂತ ಕಂಡಿ ವಾಗಿಯೂ ಸಿನಿಮಾ ನೋಡುತ್ತೇವೆ ದರ್ಶನ ಅಣ್ಣ	Positive
His gun is like a flair gun	unknown state
Look like a shankarnag	Mixed feelings
ಅವನಿಗೆ ಕನ್ನಡ ಭಾಷೆ ಬರುತಿತ್ತ?	Positive
ಪ್ರೇಕ್ಷಕರಲ್ಲಿ  ತಲೆ ಇರುವವರು ಹಾಗೂ ತಲೆ ಇಲ್ಲದವರನ್ನು ಪರೀಕ್ಷೆ ಮಾಡಲು ಆವಾಗಾವಾಗ ಅವನು ಬರ್ತಾನೆ !! ಯಾರು ಅವನು ?	Negative
Hai guru you tube nalli hest hesto video nodidde adre Nim thara yaru rost madilla.supero super ede thara video madtha eri..	Positive
Sir nimna devru yavaglu chenagottirli sir	Positive
@Machi MediaSuper Sir. Nimagu Haagu Namma Sir gu Dussehra Habbada Shubhashayagalu	Positive
ಸೂಪರ್ ಟ್ರೈಲರ್ ಅಲ್ ದಿ ಬೆಸ್ಟ್ ಫ್ರಮ್ ಡಿ ಬಾಸ್ ಫ್ಯಾನ್.  ಜೈ ಡಿ ಬಾಸ್	Positive
Super rakist  setty	not-Kannada
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Positive
Onde baari hattu cinema bandre	unknown state
ಸಿನಿಮಾ ನಮ್ಮ ಕಲ್ಪನೆಗೂ ಮೀರಿದೆ ಅದ್ಬುತವಾದ ಪ್ರೀತಿಯ ಲೋಕ ಆದರೆ ಸಿನಿಮಾದ title ಸೆಳೆಯದೆ ಇರುವುದು ಒಂದು ಕಾರಣ..	Mixed feelings
Bro super	not-Kannada
Looks like dboss dancing.... ..from dboss fan...	unknown state
Excellent	not-Kannada
Super bro naanu Tik Tok maadtidde aadre adenu nam desha kintluu hechenalla namge nam desh beku adke yella chinaa apps na in install maadidini	Positive
TREND SETTING SONG	Positive
This song is like drink	not-Kannada
Super  song	Positive
I'mGM million  0pp0.	unknown state
ಮುಚ್ಚಲೇ..... ಆ ತುಲುಗು ನವರಿಗೆ ಹುಟ್ಟಿರೋರ್ ಥರ ಯಾವಾಗಲೂ ಸೌಂದರ್ಯ ಸೊಬಗುಲಿ ಅವರದ್ದೆ ಹಾಕಿರುತ್ತಾರೆ..... ರಾಜ್ ಕಮಲ್ ಒಂದ್ರಲ್ಲೆ ಕನ್ನಡ ಹಾಕೋದು....	Negative
Movie nodilla andre nimagu “ HANDS UP !!!!!”	Negative
ಇದು ಹೊಸಬರು ಇದ್ದರೂ. ಪ್ರಸಿದ್ಧ ನಟ ನಟಿಯರು ಕೆಲವರು (ಪೋಷಕ ಪಾತ್ರ ಕ್ಕೆ) ಇರಬೇಕಿತ್ತು. ಒಂದೆರಡು ಸುಮಧುರ ಸಂಗೀತದ ಹಾಡುಗಳು ಇರಬೇಕಿತ್ತು.	Negative
ನಿಮ್ಮ ಅನುಭವದ ಮಾತುಗಳು ನಮಗೆ  ದಾರಿದೀಪಗಳು	Positive
ಇದು ಇದು actually ಚೆನ್ನಾಗಿರೋದು.🤩🤩🤩	Positive
ನಾನು ಇವತ್ತು ಫಿಲ್ಮ್ ನೋಡಿದೆ..ಸೂಪರ್nಸ್ವಲ್ಪ ಸಮಯ ಜಾಸ್ತಿ ಇದೆ...ಆದ್ರೆ..ಗೊತ್ತೇ ಆಗಲ್ಲ...ಯಾವಾಗ ನೀವು watch ನೋಡ್ತಿರೋ ಅವಾಗ ಟೈಂ ನೋಡ್ತಿರೋ...ಆಗ lag ಅಂತ ಅನಿಸ್ತಾದೆ...ಇಲ್ಲಾಂದ್ರೆ 3 hours ಹೋಗೋಡೆ ಗೊತ್ತೇ ಆಗಲ್ಲ	Negative
Super bro	not-Kannada
Narayana. Character. Yariga  istha. Illi. Like. Madi	unknown state
Aldh best for prk fans	not-Kannada
Super drama	not-Kannada
Avanige savilla adre evagu edana	Mixed feelings
Avne Dodda copy	Negative
@Dhee Pu Lo goobe rama. Artha iro hage enadru helodidre helu. Sumne tirukalandi thara koribeda.... Madu annodu kriyapada anta nanagoo gottu. Adre 'madu' annodara jote ondu namapada irbeku. Agle vakya sampoornavagodu. kelasa mdu	Negative
dilip kumar nanu kuda bro	unknown state
Nijawaglu  mai romanchana aaguvantaha video  idu  nija  irabahudu	Positive
Super  creative   guru	Positive
