text,category
Quran il lokavasanathinte oru proof ann ith,Non-anti-LGBT+ content
ചികിത്സ വേണ്ടത് നിങ്ങളുടെ വിവരക്കേടിനാണ് ഇവർക്കൊരു കുഴപ്പവുമില്ല,Non-anti-LGBT+ content
Ente chanel subscribe cheyu nanum cheya ente videok thaye cmnt itamathi,Non-anti-LGBT+ content
Malayalathil Napulsakam ennu ട്രാൻസ്ജെൻഡർsinu parayarille,Transphobic
ഒരു counsilling അങ്ങ് കൊടുക്കും ഇവര് ട്രാൻസ്ജെൻഡർsinae പോലെ അല്ലല്ലോ അവർക്ക് ശരീരത്തിൽ പല മാറ്റങ്ങളും സംഭവിക്കും അങ്ങനെ ഉണ്ടാകുന്നതാണ് എന്ന് പറയാം ഇത് എന്തൂട്ട് അഹങ്കാരം അല്ലാണ്ട് ആരും വല്യ ന്യായീകരിക്കാൻ വരേണ്ട,Homophobic
ഇത് പോലെ കുറെ തായോളികൾ ഉണ്ട് സമൂഹത്തിൽ കയ്യിൽ കിട്ടിയ ഒരു ദാക്ഷണ്യവും കാണികണ്ട അടിച്ച് ചെവിക്കല്ല് പൊട്ടിച്ചോണം ആണും പെണ്ണും കെട്ട ശവങ്ങൾ,Homophobic
Lakshmy minnu enthanu thought process ,Non-anti-LGBT+ content
positive aya mattangal undakattekalathinte positive aya mattangale bio psycho social ennokeparanju mask idathe pinne chumma tharkichal ingane angu pokam thalparyam illa expecting good positive stories too,Non-anti-LGBT+ content
Sreelakshmi Suresh same sex bendhagal cheytu jeevikkunntu kondu endhu gunamanu samoohathinum kudumbathinum agane cheyyunnavarkkum lebhikkuka ,Homophobic
പാവങ്ങൾ,Non-anti-LGBT+ content
Kalipante kanthari onuu react cheyuu ,Non-anti-LGBT+ content
അത് hetrosexualആയാലും ,Non-anti-LGBT+ content
Gaya chanelum ivde comments kanumbo valya oraswasam anukaranam palapozhum casteism racism feminism sex lgbtq skin colour spinster bachelor enoke parayumbo one feels like black sheep,Non-anti-LGBT+ content
markx jawlzzz നീ എല്ലാ കംമെന്റിനും താഴെ വന്നു കുരു പൊട്ടിക്കുണ്ടല്ലോ,Non-anti-LGBT+ content
അവർ ഇത് പോലെ അലവി ലാതിയല്ല,Non-anti-LGBT+ content
MSR talk brother enth pariharam Hormon mattan onnum pattillaho Transgendergaylesbian namuda nattilum undagum but nannam kondo kudumba Karra kurichu orotho palarum marachu vayikunu Athumoolam eganea ullavr Karanam chilapo kaliyanam kazikumbo avaruda life koodi illandavugayanu Athinum nallath than enthaneanu thiricharinju athupolea jeevich mattuvvarkum mathrakayagunnathallea,Non-anti-LGBT+ content
Njan comments okke vayich manasilakkiya karyam oru prathyeka mathakkarkkanu problem matham manushyane manushyatham illathakkunnath kondano atho tettidharippich chindhaa sheshi nashtapeduthunnatho,Non-anti-LGBT+ content
അവർക്ക് അവരുടെ gender തീരുമാനികാം എങ്കിൽ അവരുടെ മുഖത്ത് എന്ത് ഉപയോഗിക്കണം എന്നും അവർ തീരുമാനിക്കും,Non-anti-LGBT+ content
mages mathew സാധാരണ ഉള്ള ഒരു രീതിയിൽ തിരിച്ചറിവില്ലാത്ത പ്രായത്തിൽ അവർ abuse ചെയ്യപ്പെട്ടാൽ മിക്കവാറും ആ വയ്ക്തിക്ക് ഈ ഒരു sexual method ഇനോട് ഒരു അറപ്പ് അല്ലേൽ ഇഷ്ടമില്ലായിമ്മ അല്ലെ തോന്നു ,Non-anti-LGBT+ content
Syamlalms Syam അതെന്താ ഇത്ര ഉറപ്പ് നിന്റെ തന്ത ഇവിടെ വരാറുണ്ടായിരുന്നോ  എന്നാ ശരിയായിരിക്കും,Non-anti-LGBT+ content
പെണ്ണുങ്ങളും മോശമല്ല കൗമാരപ്രായത്തിൽ ഞാൻ അനുഭവിച്ചിട്ടുണ്ട് 16 വയസ്സുള്ളപ്പോൾ ഞാൻ ബസ്സിൽ പോകുന്ന സമയത്ത് പെണ്ണുങ്ങൾ ദേഹത്ത് തൊട്ട് ഉരുമി വെറുതെ നോക്കി ചിരിചും പ്രലോബിപ്പിക്കും വഴി തെറ്റിക്കാനായിട്ട് ഇപ്പൊ 22 വയസ്സുണ്ട് പോത്ത് പോലെ വളർന്നിട്ടും വെറുതെ നോക്കി ചിരിക്കുന്ന പെണ്ണുങ്ങളും ഉണ്ട് ഞാൻ തമാശ പറഞ്ഞതല്ല ഒരു പരിധി കഴിഞ്ഞാൽ എനിക്ക് അസ്വസ്ഥയാണ്,Non-anti-LGBT+ content
ആണുങ്ങളെ പിഡിപ്പിച്ചതൊക്കെ ഗേ ആയവർ അല്ല കേട്ടോ,Non-anti-LGBT+ content
Ithre thadi vechetu ഗേ ananu beard oil madechu kashtapettu thadi valathuna njn ustra ,Homophobic
സാക്ഷര കേരളം എന്നുള്ളത് സത്യം ആണോ  കമെന്റ് കാണുമ്പോൾ തോന്നുന്നില്ല,Non-anti-LGBT+ content
Get Roast with Gaya3 അങ്ങനെ ആണെങ്കിൽ pedophilia bestialityincest ഇതെല്ലാം തെറ്റ് ആണോ ഓരോരുത്തരുടെ ഇഷ്ടം അല്ലെ നാളെ അവർ ഇത് വൈകല്യം അല്ല എന്ന് പറഞ്ഞു വാദിച്ചാൽ അത് ശരി ആണെന്ന് പറയുമോ Bisexual നോട്‌ എനിക്കെന്തോ യോജിക്കാൻ ബുദ്ധിമുട്ട് ആണ്,Non-anti-LGBT+ content
Amal Sasi കുഞ്ഞു Johnnyക്കുമ്പി ഗേ ആണെങ്കിൽ അതിനെ കൊല്ലണം എന്തിനാ അത് ജീവിക്കുന്നത് ,Homophobic
Wow  എല്ലാവരും പോസിറ്റീവ് കമെന്റസ്   സമൂഹം മാറി വരുന്നു  ഇതിൽ ആശംസ അർപ്പിച്ച എല്ലാവർക്കും നന്ദി  അവരെ ജീവിക്കാൻ അനുവദിച്ചതിൽ  ഇനിയും ഈ സമൂഹം മാറാൻ ഉണ്ട്   വിവാഹ മംഗളാശംസകൾ  ഇനി മറ്റുള്ളവരോട് പറയാൻ ഉള്ളത്  ഇവർ ദത്ത് എടുത്ത് വളർത്തുന്ന കുട്ടികളെ  ഒരു വാക്ക് കൊണ്ട് പോലും നോവിക്കരുത് plz,Non-anti-LGBT+ content
ഇതും പൊക്കിപിടിച്ചു നടക്കുന്ന തെക്കൻ കുണ്ടന്മാരോട് ഓട് മലരേ കുണ്ടൻതോട് വഴി ,Homophobic
സമൂഹത്തിൽ നിലനിന്ന അറിവില്ലായ്മയും ഹിമോഫോബിയയും മുതലെടുത്തുകൊണ്ട സാധു മനുഷ്യരെ ഇങ്ങനെ ഇട്ട് ദുരിതത്തിലാക്കിയ പ്രാകൃത ചികിത്സകൾ എല്ലാം ഇന്ത്യയിൽ നിരോധികപ്പെട്ടു കഴിഞ്ഞു ഇന്ന് ഒരിടത്തും അംഗീകൃത ഡോക്ടർമാർ ഇത്തരം വാഗ്ദാനം നൽകുകയോ ചികിത്സാ ചെയ്യുകയോ ഇല്ല പിടിക്കപ്പെട്ടാൽ അവരുടെ രജിസ്‌ട്രേഷൻ റദ്ദാക്കി കേസ് എടുക്കാൻ വകുപ്പുണ്ട്,Non-anti-LGBT+ content
സ്ത്രികൾ സെഫായി അപ്പോ പുരുഷൻമാരോ,Non-anti-LGBT+ content
അതിനു പരിഹാരം ഇല്ലേ സുഹൃത്തേ,Non-anti-LGBT+ content
Sreekandan Nair sirengane oru topic discuss ചെയ്യുമ്പോൾ കുറച്ചൊക്കെ home work nadathi വരേണ്ടത് ആയിരുന്നു LGBT community ye കുറിച്ച് ഇത്രയും അറിവില്ലാത്ത ആളാണോ നിങ്ങള് അല്ലെങ്കിൽ അറിയാത്തത് പോലെ ഓരോ ചോദ്യങ്ങൾ ചോദിക്കുകയോ,Non-anti-LGBT+ content
Ok ചേച്ചി അടുത്ത ഒരു episode karma നിയമം അതിനെ കുറിച്ച് ചെയ്യാമോ,Non-anti-LGBT+ content
Leon Shajan പറഞ്ഞ് ജയിക്കാൻ നിങ്ങളാരാ എന്റെ അവലോകനം നിങ്ങൾക്ക് മനസ്സിലാവുന്നില്ലെങ്കിൽ sorry I couldnt help it Bye,Non-anti-LGBT+ content
I like this topic   Sadhajara nanmma marangall arum iii video kandille avo,Non-anti-LGBT+ content
Nottam kond joli vare upekshich vannatha njan,Non-anti-LGBT+ content
ee paranja sambavangal okke streight relationsilum veram illa vaginal sex maathram cheyyarolla alanengi utienlarged clitoriserect penisunplanned fluid dischargeunplanned pregnancyum kooduthalayi veram basically ellathinum athindethaya risk ind,Non-anti-LGBT+ content
ഇതാണ് ജോജിയിൽ പറയുന്നത് സമൂഹം ഒരു മൈ,Non-anti-LGBT+ content
Kozhikode ullavarokke kundammarann annod ara nayinte mone paranje,Non-anti-LGBT+ content
Ningal ee nootandilonum janikyande aal alla infact janikyanda aale alla ,Non-anti-LGBT+ content
ഇത് ഒരു മാതിരി കുണ്ടനടി ആയിപ്പോയി,Homophobic
Komalan gays onnum sheri alla Avarku nalla oru lyf kittila,Homophobic
Bro avarum manushyar thanneyane samsarathil alpam daya undavanam nale nammalk egane oru kutti undayal enne chindikkanam avarum jevikkatte bahumanichillengilum puchikkarude avark avarude avakashagalokke kittatte enne namuk prarthikkam,Non-anti-LGBT+ content
By birth allathe by choice avanam ororutharudeyum life,Non-anti-LGBT+ content
Varun Punnala എങ്കിൽ പിന്നെ എന്തിനാ ഈ സ്വവർഗ രതിക്കാർ വിവാഹം കഴിക്കുന്നത് കേരളത്തിൽ ഇപ്പൊ ഗേ ദമ്പതികൾ ഉണ്ടല്ലോ മൃഗങ്ങൾ കല്യാണം കഴിക്കാറുണ്ടോ,Homophobic
Assalu കുന്ദൻ maru mairanmaru thupuuuuu,Homophobic
Njanningale pole avare supprt cheyunna oru vyekthi ahnu,Non-anti-LGBT+ content
Enth myrile short film adaa kunne,Non-anti-LGBT+ content
നിർത്തി പ്പോടാ കുണ്ടൻ തായോളി നാണമില്ലേ മൈരേ ,Homophobic
Shakeela Shaduli kazhachu nikkuvanenkil murikil poyi keradi oooole,Non-anti-LGBT+ content
Athukondayirikkum avan ഗേ ayathu,Homophobic
ആരാണ് അവരെ സ്വവർഗ ലോകത്തിലേക്ക് നയിച്ചത്,Non-anti-LGBT+ content
മനുഷ്യൻ അത് ആണായാലും പെണ്ണായാലും transgender ആയാലും ഒരേ സ്ഥാനം ആണ് ഉള്ളത് ഈ ഒന്ന് രണ്ട് മൂന്ന് എന്നത് വെറും numbr ആണ് അല്ലാതെ first second third എന്ന് പറയും പോലെ സ്ഥാനങ്ങൾ അല്ല ,Non-anti-LGBT+ content
AKHILA S athinod njnm yojikunu,Non-anti-LGBT+ content
shahaban കൊച്ചി അത് നിന്നെപോലത്തെ കുണ്ടന്മാർക്ക് മാത്രം,Homophobic
Karyam ariyathe vimarshikaruthu areyummmmmm,Non-anti-LGBT+ content
Schoolil relearn cheyyan padipiikathathan karanam sister ,Non-anti-LGBT+ content
നൻമ നേരുനു,Non-anti-LGBT+ content
കോലം കെട്ടി നടന്നിട്ട് തുറിച്ചു നോക്കുന്നു എന്നു പറഞ്ഞിട്ട് കാര്യം ഇല്ല,Non-anti-LGBT+ content
Eganathe news oke enthinanavo medias eduthu pokki kannikunne,Non-anti-LGBT+ content
Nikhil E M നിങ്ങടെ number തന്നോളൂ ഞാൻ msg അയക്കാം,Non-anti-LGBT+ content
Malayalathil Napulsakam ennu transgendersinu parayarille,Transphobic
GO BIG or GO HOME എനിക്കും തോന്നിയിരുന്നു ചില ആണുങ്ങളെ കാണുമ്പോൾ പിന്നീട് ഞാൻ കൗണ്സിലിംഗിന് പോയി കൊറേ ഒക്കെ മാറ്റം വന്നു,Homophobic
Travel path MS അതെ,Non-anti-LGBT+ content
Ente pg desertation topic transgenders nte health care access barriers ayrunnugender identity issues karanam avark health workers nte side il ninnum support kuravund,Non-anti-LGBT+ content
muhammed abid kt ,Non-anti-LGBT+ content
